0,264,20150301
1,282,20150302
2,196,20150303
3,223,20150304
4,305,20150305
5,142,20150306
6,128,20150307
7,152,20150308
8,182,20150309
9,171,20150310
10,166,20150311
11,116,20150312
12,158,20150313
13,136,20150314
14,147,20150315
15,171,20150316
16,145,20150317
17,118,20150318
18,156,20150319
19,161,20150320
20,187,20150321
21,190,20150322
22,232,20150323
23,159,20150324
24,133,20150325
25,151,20150326
26,195,20150327
27,153,20150328
28,152,20150329
29,240,20150330
30,256,20150331
31,356,20150401
32,190,20150402
33,242,20150403
34,302,20150404
35,328,20150405
36,378,20150406
37,258,20150407
38,335,20150408
39,283,20150409
40,325,20150410
41,293,20150411
42,275,20150412
43,377,20150413
44,385,20150414
45,381,20150415
46,250,20150416
47,335,20150417
48,358,20150418
49,364,20150419
50,347,20150420
51,335,20150421
52,315,20150422
53,284,20150423
54,270,20150424
55,413,20150425
56,366,20150426
57,418,20150427
58,399,20150428
59,301,20150429
60,232,20150430
61,305,20150501
62,276,20150502
63,262,20150503
64,347,20150504
65,310,20150505
66,292,20150506
67,319,20150507
68,306,20150508
69,580,20150509
70,343,20150510
71,334,20150511
72,442,20150512
73,324,20150513
74,322,20150514
75,278,20150515
76,358,20150516
77,354,20150517
78,308,20150518
79,348,20150519
80,315,20150520
81,256,20150521
82,261,20150522
83,317,20150523
84,491,20150524
85,328,20150525
86,357,20150526
87,367,20150527
88,300,20150528
89,258,20150529
90,405,20150530
91,301,20150531
92,372,20150601
93,366,20150602
94,378,20150603
95,249,20150604
96,281,20150605
97,421,20150606
98,313,20150607
99,521,20150608
100,436,20150609
101,302,20150610
102,283,20150611
103,338,20150612
104,308,20150613
105,302,20150614
106,420,20150615
107,357,20150616
108,308,20150617
109,317,20150618
110,273,20150619
111,303,20150620
112,420,20150621
113,396,20150622
114,355,20150623
115,363,20150624
116,264,20150625
117,264,20150626
118,320,20150627
119,322,20150628
120,387,20150629
121,349,20150630
122,326,20150701
123,294,20150702
124,328,20150703
125,310,20150704
126,335,20150705
127,345,20150706
128,376,20150707
129,394,20150708
130,279,20150709
131,317,20150710
132,440,20150711
133,360,20150712
134,454,20150713
135,464,20150714
136,320,20150715
137,382,20150716
138,286,20150717
139,349,20150718
140,401,20150719
141,390,20150720
142,445,20150721
143,337,20150722
144,270,20150723
145,285,20150724
146,398,20150725
147,318,20150726
148,324,20150727
149,298,20150728
150,294,20150729
151,345,20150730
152,275,20150731
153,280,20150801
154,273,20150802
155,320,20150803
156,501,20150804
157,302,20150805
158,229,20150806
159,216,20150807
160,295,20150808
161,246,20150809
162,378,20150810
163,351,20150811
164,284,20150812
165,205,20150813
166,246,20150814
167,350,20150815
168,385,20150816
169,475,20150817
170,498,20150818
171,309,20150819
172,304,20150820
173,351,20150821
174,254,20150822
175,326,20150823
176,342,20150824
177,352,20150825
178,318,20150826
179,303,20150827
180,225,20150828
181,246,20150829
182,192,20150830
