0,58,20150301
1,99,20150302
2,125,20150303
3,273,20150304
4,172,20150305
5,313,20150306
6,99,20150307
7,132,20150308
8,100,20150309
9,94,20150310
10,74,20150311
11,120,20150312
12,64,20150313
13,88,20150314
14,116,20150315
15,83,20150316
16,96,20150317
17,94,20150318
18,130,20150319
19,196,20150320
20,116,20150321
21,120,20150322
22,243,20150323
23,81,20150324
24,177,20150325
25,63,20150326
26,100,20150327
27,113,20150328
28,94,20150329
29,84,20150330
30,72,20150331
31,85,20150401
32,71,20150402
33,87,20150403
34,80,20150404
35,97,20150405
36,150,20150406
37,109,20150407
38,71,20150408
39,85,20150409
40,84,20150410
41,66,20150411
42,75,20150412
43,69,20150413
44,194,20150414
45,168,20150415
46,57,20150416
47,89,20150417
48,136,20150418
49,49,20150419
50,76,20150420
51,104,20150421
52,166,20150422
53,258,20150423
54,176,20150424
55,117,20150425
56,111,20150426
57,229,20150427
58,87,20150428
59,193,20150429
60,76,20150430
61,65,20150501
62,59,20150502
63,60,20150503
64,136,20150504
65,52,20150505
66,63,20150506
67,61,20150507
68,66,20150508
69,65,20150509
70,57,20150510
71,61,20150511
72,75,20150512
73,84,20150513
74,77,20150514
75,73,20150515
76,60,20150516
77,78,20150517
78,58,20150518
79,56,20150519
80,57,20150520
81,66,20150521
82,61,20150522
83,77,20150523
84,76,20150524
85,129,20150525
86,93,20150526
87,93,20150527
88,222,20150528
89,108,20150529
90,184,20150530
91,61,20150531
92,110,20150601
93,115,20150602
94,115,20150603
95,95,20150604
96,92,20150605
97,109,20150606
98,148,20150607
99,128,20150608
100,70,20150609
101,86,20150610
102,54,20150611
103,79,20150612
104,121,20150613
105,154,20150614
106,131,20150615
107,89,20150616
108,90,20150617
109,176,20150618
110,154,20150619
111,107,20150620
112,81,20150621
113,157,20150622
114,119,20150623
115,95,20150624
116,139,20150625
117,175,20150626
118,117,20150627
119,107,20150628
120,126,20150629
121,277,20150630
122,100,20150701
123,120,20150702
124,113,20150703
125,79,20150704
126,115,20150705
127,77,20150706
128,89,20150707
129,143,20150708
130,150,20150709
131,73,20150710
132,85,20150711
133,82,20150712
134,90,20150713
135,88,20150714
136,69,20150715
137,112,20150716
138,84,20150717
139,94,20150718
140,87,20150719
141,91,20150720
142,80,20150721
143,66,20150722
144,158,20150723
145,40,20150724
146,59,20150725
147,175,20150726
148,99,20150727
149,113,20150728
150,113,20150729
151,57,20150730
152,67,20150731
153,85,20150801
154,87,20150802
155,110,20150803
156,134,20150804
157,103,20150805
158,67,20150806
159,65,20150807
160,73,20150808
161,125,20150809
162,73,20150810
163,72,20150811
164,66,20150812
165,98,20150813
166,46,20150814
167,48,20150815
168,51,20150816
169,69,20150817
170,68,20150818
171,119,20150819
172,64,20150820
173,56,20150821
174,116,20150822
175,87,20150823
176,71,20150824
177,72,20150825
178,70,20150826
179,65,20150827
180,101,20150828
181,58,20150829
182,77,20150830
