0,85,20150301
1,77,20150302
2,47,20150303
3,72,20150304
4,89,20150305
5,61,20150306
6,90,20150307
7,126,20150308
8,81,20150309
9,89,20150310
10,71,20150311
11,89,20150312
12,63,20150313
13,72,20150314
14,75,20150315
15,126,20150316
16,91,20150317
17,96,20150318
18,48,20150319
19,69,20150320
20,107,20150321
21,74,20150322
22,80,20150323
23,75,20150324
24,77,20150325
25,109,20150326
26,72,20150327
27,84,20150328
28,110,20150329
29,159,20150330
30,128,20150331
31,123,20150401
32,136,20150402
33,112,20150403
34,100,20150404
35,131,20150405
36,139,20150406
37,108,20150407
38,114,20150408
39,113,20150409
40,198,20150410
41,127,20150411
42,169,20150412
43,106,20150413
44,105,20150414
45,125,20150415
46,135,20150416
47,113,20150417
48,155,20150418
49,122,20150419
50,111,20150420
51,113,20150421
52,140,20150422
53,99,20150423
54,135,20150424
55,129,20150425
56,145,20150426
57,89,20150427
58,119,20150428
59,190,20150429
60,129,20150430
61,113,20150501
62,100,20150502
63,127,20150503
64,115,20150504
65,112,20150505
66,125,20150506
67,142,20150507
68,128,20150508
69,122,20150509
70,159,20150510
71,151,20150511
72,194,20150512
73,150,20150513
74,141,20150514
75,147,20150515
76,205,20150516
77,151,20150517
78,127,20150518
79,147,20150519
80,134,20150520
81,153,20150521
82,113,20150522
83,117,20150523
84,161,20150524
85,101,20150525
86,95,20150526
87,102,20150527
88,77,20150528
89,97,20150529
90,92,20150530
91,91,20150531
92,119,20150601
93,141,20150602
94,97,20150603
95,118,20150604
96,112,20150605
97,128,20150606
98,163,20150607
99,104,20150608
100,147,20150609
101,127,20150610
102,110,20150611
103,143,20150612
104,141,20150613
105,92,20150614
106,125,20150615
107,98,20150616
108,130,20150617
109,115,20150618
110,157,20150619
111,156,20150620
112,257,20150621
113,165,20150622
114,125,20150623
115,111,20150624
116,177,20150625
117,184,20150626
118,178,20150627
119,142,20150628
120,116,20150629
121,151,20150630
122,98,20150701
123,117,20150702
124,130,20150703
125,79,20150704
126,105,20150705
127,143,20150706
128,129,20150707
129,137,20150708
130,133,20150709
131,119,20150710
132,105,20150711
133,119,20150712
134,113,20150713
135,128,20150714
136,173,20150715
137,159,20150716
138,116,20150717
139,97,20150718
140,102,20150719
141,134,20150720
142,92,20150721
143,98,20150722
144,128,20150723
145,102,20150724
146,110,20150725
147,131,20150726
148,140,20150727
149,101,20150728
150,100,20150729
151,110,20150730
152,118,20150731
153,105,20150801
154,87,20150802
155,135,20150803
156,109,20150804
157,116,20150805
158,114,20150806
159,127,20150807
160,115,20150808
161,92,20150809
162,136,20150810
163,133,20150811
164,119,20150812
165,114,20150813
166,126,20150814
167,90,20150815
168,102,20150816
169,127,20150817
170,133,20150818
171,129,20150819
172,118,20150820
173,117,20150821
174,170,20150822
175,124,20150823
176,123,20150824
177,182,20150825
178,130,20150826
179,118,20150827
180,120,20150828
181,126,20150829
182,111,20150830
