0,100,20150301
1,91,20150302
2,81,20150303
3,64,20150304
4,117,20150305
5,97,20150306
6,92,20150307
7,86,20150308
8,89,20150309
9,93,20150310
10,89,20150311
11,92,20150312
12,101,20150313
13,104,20150314
14,121,20150315
15,117,20150316
16,128,20150317
17,147,20150318
18,99,20150319
19,131,20150320
20,141,20150321
21,108,20150322
22,121,20150323
23,137,20150324
24,149,20150325
25,131,20150326
26,120,20150327
27,132,20150328
28,119,20150329
29,139,20150330
30,128,20150331
31,210,20150401
32,179,20150402
33,142,20150403
34,147,20150404
35,135,20150405
36,167,20150406
37,168,20150407
38,161,20150408
39,186,20150409
40,182,20150410
41,164,20150411
42,134,20150412
43,186,20150413
44,125,20150414
45,140,20150415
46,216,20150416
47,176,20150417
48,232,20150418
49,174,20150419
50,201,20150420
51,159,20150421
52,191,20150422
53,168,20150423
54,153,20150424
55,226,20150425
56,193,20150426
57,143,20150427
58,209,20150428
59,204,20150429
60,169,20150430
61,142,20150501
62,195,20150502
63,145,20150503
64,145,20150504
65,140,20150505
66,155,20150506
67,122,20150507
68,116,20150508
69,155,20150509
70,137,20150510
71,179,20150511
72,201,20150512
73,171,20150513
74,211,20150514
75,159,20150515
76,208,20150516
77,169,20150517
78,173,20150518
79,174,20150519
80,164,20150520
81,185,20150521
82,207,20150522
83,202,20150523
84,209,20150524
85,183,20150525
86,152,20150526
87,219,20150527
88,148,20150528
89,170,20150529
90,161,20150530
91,174,20150531
92,143,20150601
93,172,20150602
94,198,20150603
95,175,20150604
96,167,20150605
97,162,20150606
98,196,20150607
99,148,20150608
100,139,20150609
101,162,20150610
102,125,20150611
103,138,20150612
104,155,20150613
105,219,20150614
106,168,20150615
107,198,20150616
108,184,20150617
109,143,20150618
110,152,20150619
111,128,20150620
112,157,20150621
113,176,20150622
114,209,20150623
115,161,20150624
116,180,20150625
117,189,20150626
118,209,20150627
119,252,20150628
120,193,20150629
121,202,20150630
122,211,20150701
123,280,20150702
124,211,20150703
125,206,20150704
126,224,20150705
127,192,20150706
128,168,20150707
129,168,20150708
130,299,20150709
131,356,20150710
132,262,20150711
133,249,20150712
134,290,20150713
135,306,20150714
136,240,20150715
137,298,20150716
138,227,20150717
139,209,20150718
140,258,20150719
141,231,20150720
142,180,20150721
143,244,20150722
144,228,20150723
145,203,20150724
146,287,20150725
147,237,20150726
148,222,20150727
149,185,20150728
150,334,20150729
151,213,20150730
152,180,20150731
153,195,20150801
154,194,20150802
155,198,20150803
156,211,20150804
157,201,20150805
158,242,20150806
159,207,20150807
160,269,20150808
161,205,20150809
162,179,20150810
163,245,20150811
164,269,20150812
165,196,20150813
166,182,20150814
167,193,20150815
168,173,20150816
169,192,20150817
170,230,20150818
171,198,20150819
172,262,20150820
173,200,20150821
174,215,20150822
175,272,20150823
176,284,20150824
177,210,20150825
178,241,20150826
179,413,20150827
180,335,20150828
181,224,20150829
182,261,20150830
