0,396,20150301
1,458,20150302
2,431,20150303
3,487,20150304
4,513,20150305
5,500,20150306
6,421,20150307
7,465,20150308
8,482,20150309
9,506,20150310
10,572,20150311
11,623,20150312
12,529,20150313
13,477,20150314
14,507,20150315
15,453,20150316
16,539,20150317
17,488,20150318
18,500,20150319
19,553,20150320
20,469,20150321
21,537,20150322
22,492,20150323
23,491,20150324
24,529,20150325
25,507,20150326
26,554,20150327
27,557,20150328
28,520,20150329
29,619,20150330
30,517,20150331
31,572,20150401
32,505,20150402
33,517,20150403
34,480,20150404
35,444,20150405
36,387,20150406
37,463,20150407
38,533,20150408
39,533,20150409
40,614,20150410
41,527,20150411
42,490,20150412
43,473,20150413
44,481,20150414
45,553,20150415
46,541,20150416
47,581,20150417
48,489,20150418
49,493,20150419
50,484,20150420
51,604,20150421
52,577,20150422
53,500,20150423
54,683,20150424
55,477,20150425
56,483,20150426
57,519,20150427
58,580,20150428
59,683,20150429
60,509,20150430
61,507,20150501
62,566,20150502
63,575,20150503
64,504,20150504
65,665,20150505
66,504,20150506
67,534,20150507
68,521,20150508
69,493,20150509
70,530,20150510
71,502,20150511
72,657,20150512
73,628,20150513
74,689,20150514
75,555,20150515
76,504,20150516
77,546,20150517
78,651,20150518
79,570,20150519
80,550,20150520
81,558,20150521
82,678,20150522
83,652,20150523
84,701,20150524
85,602,20150525
86,690,20150526
87,644,20150527
88,628,20150528
89,583,20150529
90,572,20150530
91,671,20150531
92,674,20150601
93,552,20150602
94,643,20150603
95,694,20150604
96,671,20150605
97,548,20150606
98,492,20150607
99,511,20150608
100,523,20150609
101,714,20150610
102,650,20150611
103,656,20150612
104,612,20150613
105,684,20150614
106,633,20150615
107,741,20150616
108,690,20150617
109,635,20150618
110,709,20150619
111,655,20150620
112,599,20150621
113,627,20150622
114,604,20150623
115,520,20150624
116,690,20150625
117,637,20150626
118,699,20150627
119,601,20150628
120,690,20150629
121,664,20150630
122,610,20150701
123,655,20150702
124,584,20150703
125,551,20150704
126,602,20150705
127,612,20150706
128,754,20150707
129,565,20150708
130,591,20150709
131,547,20150710
132,557,20150711
133,686,20150712
134,608,20150713
135,692,20150714
136,690,20150715
137,673,20150716
138,600,20150717
139,601,20150718
140,668,20150719
141,609,20150720
142,677,20150721
143,655,20150722
144,625,20150723
145,813,20150724
146,681,20150725
147,580,20150726
148,670,20150727
149,719,20150728
150,607,20150729
151,1014,20150730
152,635,20150731
153,613,20150801
154,559,20150802
155,617,20150803
156,553,20150804
157,494,20150805
158,550,20150806
159,580,20150807
160,508,20150808
161,615,20150809
162,541,20150810
163,553,20150811
164,572,20150812
165,588,20150813
166,631,20150814
167,617,20150815
168,588,20150816
169,554,20150817
170,530,20150818
171,598,20150819
172,587,20150820
173,724,20150821
174,527,20150822
175,670,20150823
176,606,20150824
177,635,20150825
178,719,20150826
179,627,20150827
180,615,20150828
181,523,20150829
182,513,20150830
