0,280,20150301
1,235,20150302
2,272,20150303
3,252,20150304
4,270,20150305
5,258,20150306
6,241,20150307
7,192,20150308
8,212,20150309
9,217,20150310
10,273,20150311
11,339,20150312
12,222,20150313
13,225,20150314
14,278,20150315
15,288,20150316
16,214,20150317
17,280,20150318
18,325,20150319
19,352,20150320
20,289,20150321
21,232,20150322
22,251,20150323
23,287,20150324
24,243,20150325
25,245,20150326
26,241,20150327
27,190,20150328
28,323,20150329
29,286,20150330
30,401,20150331
31,390,20150401
32,300,20150402
33,357,20150403
34,260,20150404
35,293,20150405
36,358,20150406
37,376,20150407
38,391,20150408
39,398,20150409
40,310,20150410
41,307,20150411
42,315,20150412
43,374,20150413
44,395,20150414
45,340,20150415
46,371,20150416
47,336,20150417
48,327,20150418
49,295,20150419
50,352,20150420
51,310,20150421
52,303,20150422
53,321,20150423
54,306,20150424
55,357,20150425
56,442,20150426
57,496,20150427
58,316,20150428
59,285,20150429
60,275,20150430
61,317,20150501
62,335,20150502
63,397,20150503
64,410,20150504
65,478,20150505
66,300,20150506
67,591,20150507
68,805,20150508
69,495,20150509
70,567,20150510
71,448,20150511
72,473,20150512
73,634,20150513
74,536,20150514
75,580,20150515
76,555,20150516
77,535,20150517
78,518,20150518
79,512,20150519
80,479,20150520
81,454,20150521
82,489,20150522
83,464,20150523
84,545,20150524
85,438,20150525
86,426,20150526
87,502,20150527
88,501,20150528
89,416,20150529
90,389,20150530
91,375,20150531
92,401,20150601
93,423,20150602
94,447,20150603
95,312,20150604
96,422,20150605
97,374,20150606
98,413,20150607
99,414,20150608
100,660,20150609
101,556,20150610
102,537,20150611
103,567,20150612
104,451,20150613
105,374,20150614
106,472,20150615
107,397,20150616
108,408,20150617
109,423,20150618
110,465,20150619
111,355,20150620
112,397,20150621
113,672,20150622
114,460,20150623
115,417,20150624
116,514,20150625
117,553,20150626
118,389,20150627
119,536,20150628
120,436,20150629
121,476,20150630
122,458,20150701
123,519,20150702
124,517,20150703
125,414,20150704
126,398,20150705
127,461,20150706
128,495,20150707
129,479,20150708
130,457,20150709
131,456,20150710
132,458,20150711
133,552,20150712
134,432,20150713
135,527,20150714
136,469,20150715
137,384,20150716
138,386,20150717
139,344,20150718
140,341,20150719
141,444,20150720
142,540,20150721
143,1866,20150722
144,4243,20150723
145,5880,20150724
146,5431,20150725
147,5170,20150726
148,4780,20150727
149,4824,20150728
150,4544,20150729
151,4248,20150730
152,4216,20150731
153,3201,20150801
154,2958,20150802
155,3931,20150803
156,3200,20150804
157,3365,20150805
158,2794,20150806
159,2629,20150807
160,2419,20150808
161,2395,20150809
162,2647,20150810
163,3223,20150811
164,2758,20150812
165,2362,20150813
166,2454,20150814
167,2082,20150815
168,2194,20150816
169,2060,20150817
170,2053,20150818
171,1910,20150819
172,1936,20150820
173,1895,20150821
174,1578,20150822
175,1621,20150823
176,1987,20150824
177,1910,20150825
178,1883,20150826
179,1684,20150827
180,1415,20150828
181,1502,20150829
182,1463,20150830
